Format Version,1.23,Take Name,Racer3FPV_withGoPro_003,Take Notes,,Capture Frame Rate,180.000000,Export Frame Rate,180.000000,Capture Start Time,2018-11-07 11.14.21.278 AM,Total Frames in Take,34356,Total Exported Frames,34356,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3
,ID,"AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
190,1.055556,-0.003716,0.010954,-0.003118,-0.999928,3.270649,29.442663,-8.669497,0.266438
191,1.061111,-0.003706,0.010911,-0.003043,-0.999929,3.289987,29.455378,-8.659128,0.302870
192,1.066667,-0.003669,0.010907,-0.003035,-0.999929,3.289049,29.450468,-8.655048,0.298536
193,1.072222,-0.003553,0.010902,-0.003125,-0.999929,3.287703,29.464029,-8.649202,0.275528
194,1.077778,-0.003529,0.010876,-0.003114,-0.999930,3.305889,29.471115,-8.639338,0.300582
195,1.083333,-0.003513,0.010899,-0.003168,-0.999929,3.293153,29.469137,-8.649409,0.283127
196,1.088889,-0.003525,0.010922,-0.003183,-0.999929,3.291307,29.470802,-8.651757,0.273340
197,1.094444,-0.003645,0.010933,-0.003068,-0.999929,3.294025,29.446339,-8.654269,0.294145
198,1.100000,-0.003570,0.010891,-0.003092,-0.999930,3.305119,29.463451,-8.642245,0.299471
199,1.105556,-0.003540,0.010918,-0.003131,-0.999929,3.289555,29.461678,-8.645157,0.269487
200,1.111111,-0.003654,0.010941,-0.003112,-0.999929,3.269199,29.446907,-8.660058,0.267231
201,1.116667,-0.003574,0.010899,-0.003082,-0.999930,3.300179,29.469339,-8.644736,0.299508
202,1.122222,-0.003660,0.010933,-0.003078,-0.999929,3.271534,29.461565,-8.665314,0.269585
203,1.127778,-0.003576,0.010918,-0.003148,-0.999929,3.278123,29.467823,-8.656633,0.275505
204,1.133333,-0.003517,0.010900,-0.003134,-0.999930,3.288224,29.474794,-8.649014,0.282154
205,1.138889,-0.003619,0.010932,-0.003086,-0.999929,3.271717,29.457714,-8.663321,0.277895
206,1.144444,-0.003669,0.010901,-0.003014,-0.999929,3.282288,29.451057,-8.657946,0.300334
207,1.150000,-0.003542,0.010916,-0.003105,-0.999929,3.291526,29.462303,-8.650986,0.276776
208,1.155556,-0.003534,0.010883,-0.003075,-0.999930,3.308243,29.471287,-8.638971,0.300994
209,1.161111,-0.003645,0.010900,-0.003073,-0.999929,3.298156,29.446306,-8.651102,0.294175
210,1.166667,-0.003575,0.010913,-0.003174,-0.999929,3.293399,29.457781,-8.652054,0.276397
211,1.172222,-0.003667,0.010937,-0.003137,-0.999929,3.275958,29.443472,-8.663461,0.267205
212,1.177778,-0.003568,0.010906,-0.003067,-0.999930,3.297933,29.472908,-8.644676,0.292942
213,1.183333,-0.003510,0.010907,-0.003110,-0.999930,3.285520,29.471027,-8.647223,0.264388
214,1.188889,-0.003619,0.010913,-0.003026,-0.999929,3.288024,29.462381,-8.651671,0.297178
215,1.194444,-0.003684,0.010945,-0.003094,-0.999929,3.275005,29.447592,-8.666177,0.261493
216,1.200000,-0.003686,0.010940,-0.003127,-0.999928,3.267565,29.441477,-8.664379,0.267282
