Format Version,1.23,Take Name,Tweaker4LOS_WithGoPro_005,Take Notes,,Capture Frame Rate,180.000000,Export Frame Rate,180.000000,Capture Start Time,2018-11-07 03.34.45.325 PM,Total Frames in Take,21875,Total Exported Frames,21875,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Tweaker4,Tweaker4,Tweaker4,Tweaker4,Tweaker4,Tweaker4,Tweaker4,Tweaker4
,ID,"F56E575AE2E411E8B3FD50CD8B7040A6","F56E575AE2E411E8B3FD50CD8B7040A6","F56E575AE2E411E8B3FD50CD8B7040A6","F56E575AE2E411E8B3FD50CD8B7040A6","F56E575AE2E411E8B3FD50CD8B7040A6","F56E575AE2E411E8B3FD50CD8B7040A6","F56E575AE2E411E8B3FD50CD8B7040A6","F56E575AE2E411E8B3FD50CD8B7040A6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
3431,19.061111,-0.017977,-0.501038,-0.009378,-0.865188,-220.528442,1117.270020,4543.700195,0.246279
3432,19.066667,-0.018061,-0.501024,-0.008748,-0.865201,-218.893280,1115.660645,4546.279297,0.236774
3433,19.072222,-0.018012,-0.501007,-0.008245,-0.865217,-217.250366,1114.012451,4548.864746,0.245842
3434,19.077778,-0.018202,-0.501204,-0.007658,-0.865104,-215.602600,1112.332031,4551.447754,0.238829
3435,19.083333,-0.018473,-0.501201,-0.007038,-0.865105,-213.963257,1110.602295,4554.052246,0.241388
3436,19.088889,-0.018783,-0.501276,-0.006317,-0.865060,-212.316971,1108.845825,4556.654297,0.244536
3437,19.094444,-0.019011,-0.501199,-0.005597,-0.865105,-210.656387,1107.049194,4559.252441,0.268006
3438,19.100000,-0.019187,-0.501121,-0.005014,-0.865150,-208.991241,1105.210083,4561.867188,0.282879
3439,19.105556,-0.019312,-0.501182,-0.004400,-0.865115,-207.333588,1103.334595,4564.484863,0.273166
3440,19.111111,-0.019594,-0.501191,-0.003624,-0.865107,-205.665176,1101.425781,4567.128418,0.292411
3441,19.116667,-0.019880,-0.501260,-0.003047,-0.865063,-204.008865,1099.472290,4569.761719,0.279302
3442,19.122222,-0.020167,-0.501183,-0.002164,-0.865104,-202.296494,1097.474121,4572.384277,0.274047
3443,19.127778,-0.020448,-0.501265,-0.001501,-0.865051,-200.618683,1095.444824,4575.020508,0.290912
3444,19.133333,-0.020728,-0.501303,-0.000709,-0.865023,-198.932434,1093.382813,4577.692383,0.295679
3445,19.138889,-0.021019,-0.501332,-0.000128,-0.864999,-197.244904,1091.314209,4580.343262,0.289216
3446,19.144444,-0.021161,-0.501327,0.000618,-0.864999,-195.514069,1089.146118,4582.995605,0.286817
3447,19.150000,-0.021368,-0.501303,0.001280,-0.865007,-193.803726,1086.981934,4585.666992,0.287861
3448,19.155556,-0.021571,-0.501336,0.001999,-0.864981,-192.067154,1084.763428,4588.351074,0.295919
3449,19.161111,-0.021769,-0.501395,0.002748,-0.864940,-190.327713,1082.511108,4591.024414,0.278521
3450,19.166667,-0.021871,-0.501337,0.003541,-0.864968,-188.570786,1080.226196,4593.691406,0.274850
3451,19.172222,-0.022030,-0.501387,0.004249,-0.864932,-186.825867,1077.902466,4596.369141,0.301231
3452,19.177778,-0.022120,-0.501385,0.005112,-0.864926,-185.062668,1075.558350,4599.060547,0.289345
3453,19.183333,-0.022244,-0.501453,0.005700,-0.864880,-183.285278,1073.184692,4601.754395,0.304879
3454,19.188889,-0.022373,-0.501333,0.006518,-0.864940,-181.469803,1070.759277,4604.458984,0.261269
3455,19.194444,-0.022536,-0.501195,0.007388,-0.865009,-179.659286,1068.345581,4607.171875,0.280888
3456,19.200000,-0.022504,-0.501242,0.007992,-0.864978,-177.842270,1065.931152,4609.890625,0.312975
3457,19.205556,-0.022614,-0.501336,0.008647,-0.864914,-176.013245,1063.529541,4612.617188,0.298127
3458,19.211111,-0.022546,-0.501322,0.009263,-0.864917,-174.163330,1061.133301,4615.334961,0.245894
3459,19.216667,-0.022629,-0.501216,0.010220,-0.864966,-172.295364,1058.774292,4618.080078,0.312065
3460,19.222222,-0.022172,-0.501219,0.010845,-0.864969,-170.409851,1056.439331,4620.837891,0.256728
3461,19.227778,-0.021841,-0.501109,0.011814,-0.865028,-168.503372,1054.150513,4623.581543,0.273296
3462,19.233333,-0.021320,-0.501197,0.012487,-0.864980,-166.591370,1051.915894,4626.346191,0.287978
3463,19.238889,-0.020606,-0.501124,0.013233,-0.865029,-164.641571,1049.742920,4629.128906,0.246644
3464,19.244444,-0.019879,-0.501184,0.014039,-0.864999,-162.678589,1047.656616,4631.897461,0.279403
3465,19.250000,-0.019343,-0.501233,0.014805,-0.864969,-160.705566,1045.641602,4634.681152,0.252528
3466,19.255556,-0.018574,-0.501108,0.015607,-0.865044,-158.701309,1043.689331,4637.457031,0.238180
3467,19.261111,-0.017807,-0.501066,0.016631,-0.865066,-156.651062,1041.854004,4640.237305,0.260002
3468,19.266667,-0.017122,-0.501262,0.017298,-0.864953,-154.615158,1040.116577,4643.025879,0.259465
3469,19.272222,-0.016486,-0.501198,0.018198,-0.864984,-152.526871,1038.480225,4645.805176,0.246718
3470,19.277778,-0.016019,-0.501189,0.018925,-0.864983,-150.435242,1036.941162,4648.585938,0.273771
3471,19.283333,-0.015456,-0.501327,0.019559,-0.864899,-148.339508,1035.511475,4651.363281,0.272071
3472,19.288889,-0.014985,-0.501405,0.020118,-0.864849,-146.176865,1034.210449,4654.125977,0.265934
3473,19.294444,-0.014513,-0.501300,0.020588,-0.864907,-143.972748,1032.983521,4656.886719,0.230066
3474,19.300000,-0.014070,-0.501157,0.021121,-0.864984,-141.777695,1031.864746,4659.645996,0.267168
3475,19.305556,-0.013804,-0.501270,0.021240,-0.864920,-139.554657,1030.871460,4662.408203,0.252534
3476,19.311111,-0.013504,-0.501141,0.021596,-0.864991,-137.322937,1029.994995,4665.138672,0.228982
3477,19.316667,-0.013309,-0.501257,0.021712,-0.864924,-135.034866,1029.205078,4667.867188,0.250983
3478,19.322222,-0.013123,-0.501215,0.021668,-0.864952,-132.711533,1028.497803,4670.593262,0.268930
3479,19.327778,-0.013057,-0.501173,0.021852,-0.864973,-130.403732,1027.880371,4673.310547,0.243995
3480,19.333333,-0.012553,-0.501016,0.022018,-0.865067,-128.051331,1027.306519,4676.054199,0.263675
3481,19.338889,-0.012425,-0.501059,0.022240,-0.865038,-125.691040,1026.812256,4678.774414,0.226314
3482,19.344444,-0.012192,-0.500989,0.022375,-0.865078,-123.287125,1026.385498,4681.476074,0.264952
3483,19.350000,-0.012196,-0.501014,0.022627,-0.865057,-120.886726,1026.002686,4684.184570,0.240431
3484,19.355556,-0.012014,-0.501061,0.022580,-0.865034,-118.451134,1025.636108,4686.893555,0.263520
3485,19.361111,-0.011963,-0.501132,0.022682,-0.864991,-115.992653,1025.321533,4689.573242,0.223719
3486,19.366667,-0.011832,-0.501006,0.022826,-0.865062,-113.525162,1025.022217,4692.279297,0.259315
3487,19.372222,-0.011667,-0.501000,0.022910,-0.865065,-111.038193,1024.773315,4694.976074,0.248641
3488,19.377778,-0.011708,-0.501004,0.022816,-0.865065,-108.517967,1024.575806,4697.641113,0.252831
3489,19.383333,-0.011628,-0.501013,0.022572,-0.865067,-105.973106,1024.374390,4700.296875,0.263233
3490,19.388889,-0.011481,-0.501077,0.022451,-0.865035,-103.424728,1024.209839,4702.972168,0.251494
3491,19.394444,-0.011387,-0.500980,0.022312,-0.865096,-100.863098,1024.066284,4705.631348,0.244417
3492,19.400000,-0.011400,-0.500938,0.022279,-0.865121,-98.261818,1023.950195,4708.270508,0.265551
3493,19.405556,-0.011476,-0.500764,0.022248,-0.865222,-95.641273,1023.904114,4710.913086,0.238454
3494,19.411111,-0.011306,-0.500931,0.022098,-0.865131,-93.028473,1023.830994,4713.567871,0.261799
3495,19.416667,-0.011260,-0.500929,0.021994,-0.865136,-90.408928,1023.802307,4716.196777,0.247927
3496,19.422222,-0.011379,-0.500914,0.021934,-0.865144,-87.719673,1023.804077,4718.818848,0.223930
3497,19.427778,-0.011362,-0.501007,0.021822,-0.865093,-85.045990,1023.801331,4721.449219,0.203633
3498,19.433333,-0.011170,-0.500774,0.021725,-0.865233,-82.350525,1023.820190,4724.078613,0.241192
3499,19.438889,-0.011244,-0.500735,0.021593,-0.865258,-79.614876,1023.887756,4726.662598,0.265991
3500,19.444444,-0.011169,-0.500619,0.021559,-0.865327,-76.880981,1023.950684,4729.288086,0.274675
3501,19.450000,-0.010920,-0.500584,0.021462,-0.865353,-74.124969,1024.033936,4731.891602,0.259265
3502,19.455556,-0.010974,-0.500592,0.021465,-0.865348,-71.353806,1024.132202,4734.479004,0.262574
3503,19.461111,-0.010790,-0.500700,0.021281,-0.865292,-68.580780,1024.264526,4737.086426,0.214728
3504,19.466667,-0.010590,-0.500591,0.021400,-0.865355,-65.795677,1024.400391,4739.671387,0.243754
3505,19.472222,-0.010607,-0.500530,0.021499,-0.865387,-62.987202,1024.566162,4742.259766,0.240657
3506,19.477778,-0.010471,-0.500544,0.021371,-0.865384,-60.146912,1024.755127,4744.847656,0.277242
3507,19.483333,-0.010445,-0.500814,0.021131,-0.865234,-57.297009,1024.954224,4747.424805,0.246318
3508,19.488889,-0.010437,-0.500827,0.021031,-0.865229,-54.433578,1025.171265,4749.981934,0.262083
3509,19.494444,-0.010384,-0.500899,0.020937,-0.865190,-51.563580,1025.403687,4752.567871,0.244070
3510,19.500000,-0.010249,-0.500760,0.020938,-0.865272,-48.647972,1025.656982,4755.129395,0.269913
3511,19.505556,-0.009960,-0.500598,0.021051,-0.865367,-45.711117,1025.918335,4757.657227,0.233467
3512,19.511111,-0.009936,-0.500699,0.021001,-0.865310,-42.811401,1026.217529,4760.216797,0.255754
3513,19.516667,-0.009840,-0.500530,0.021049,-0.865407,-39.853699,1026.521362,4762.760254,0.259984
3514,19.522222,-0.009742,-0.500459,0.020908,-0.865453,-36.860493,1026.853516,4765.282227,0.261433
3515,19.527778,-0.009782,-0.500561,0.020869,-0.865394,-33.886326,1027.191895,4767.825195,0.268662
3516,19.533333,-0.009724,-0.500574,0.020779,-0.865390,-30.872314,1027.537231,4770.357422,0.239183
3517,19.538889,-0.009623,-0.500411,0.020619,-0.865489,-27.867567,1027.918579,4772.868164,0.254687
3518,19.544444,-0.009643,-0.500491,0.020493,-0.865445,-24.846054,1028.353271,4775.393066,0.255767
3519,19.550000,-0.009680,-0.500385,0.020442,-0.865508,-21.801060,1028.762451,4777.887695,0.266394
3520,19.555556,-0.009625,-0.500240,0.020338,-0.865595,-18.714302,1029.199341,4780.381348,0.247390
3521,19.561111,-0.009591,-0.500446,0.020144,-0.865480,-15.659662,1029.655762,4782.896484,0.250663
3522,19.566667,-0.009483,-0.500347,0.020012,-0.865542,-12.595235,1030.126953,4785.390625,0.268006
3523,19.572222,-0.009569,-0.500375,0.019856,-0.865528,-9.457735,1030.608765,4787.860352,0.270552
3524,19.577778,-0.009519,-0.500351,0.019946,-0.865540,-6.310481,1031.075684,4790.371582,0.244913
3525,19.583333,-0.009536,-0.500250,0.019968,-0.865598,-3.160051,1031.593140,4792.855469,0.262569
3526,19.588889,-0.009338,-0.500199,0.019703,-0.865636,-0.006396,1032.113403,4795.349609,0.274624
3527,19.594444,-0.009259,-0.500205,0.019627,-0.865635,3.155286,1032.649170,4797.796387,0.240824
3528,19.600000,-0.009288,-0.500316,0.019326,-0.865578,6.320692,1033.219116,4800.274414,0.237671
3529,19.605556,-0.009213,-0.500281,0.019187,-0.865601,9.492690,1033.770508,4802.722656,0.257409
3530,19.611111,-0.009055,-0.500145,0.018972,-0.865686,12.710087,1034.322266,4805.153320,0.246809
3531,19.616667,-0.009020,-0.500047,0.018792,-0.865747,15.946683,1034.868164,4807.584961,0.252566
3532,19.622222,-0.008909,-0.500299,0.018741,-0.865604,19.175957,1035.397461,4810.053711,0.252455
3533,19.627778,-0.008802,-0.500239,0.018425,-0.865647,22.428108,1035.915283,4812.517090,0.260745
3534,19.633333,-0.008481,-0.500259,0.018283,-0.865641,25.696062,1036.399292,4814.944824,0.262707
3535,19.638889,-0.008003,-0.500080,0.018016,-0.865755,28.981493,1036.847168,4817.383301,0.249337
3536,19.644444,-0.007592,-0.500250,0.017512,-0.865671,32.277981,1037.259155,4819.809570,0.243259
3537,19.650000,-0.007188,-0.500300,0.016966,-0.865656,35.599846,1037.644409,4822.253906,0.248796
3538,19.655556,-0.006652,-0.500333,0.016496,-0.865650,38.903645,1037.985107,4824.668457,0.244724
3539,19.661111,-0.006104,-0.500321,0.015944,-0.865672,42.230743,1038.294067,4827.076172,0.228302
3540,19.666667,-0.005467,-0.500125,0.015423,-0.865798,45.576485,1038.567139,4829.485352,0.248688
3541,19.672222,-0.004729,-0.500138,0.014620,-0.865809,48.920593,1038.802490,4831.888672,0.223885
3542,19.677778,-0.003995,-0.499940,0.014064,-0.865937,52.303825,1038.986450,4834.285156,0.221238
3543,19.683333,-0.003291,-0.499965,0.013380,-0.865936,55.694931,1039.133301,4836.708496,0.205926
3544,19.688889,-0.002594,-0.500284,0.012421,-0.865768,59.046722,1039.278687,4839.102539,0.223203
3545,19.694444,-0.001850,-0.500375,0.011622,-0.865729,62.433876,1039.368164,4841.487305,0.226428
3546,19.700000,-0.000980,-0.500303,0.010884,-0.865781,65.820541,1039.411499,4843.884277,0.233719
3547,19.705556,-0.000275,-0.500215,0.010202,-0.865841,69.227913,1039.408203,4846.255371,0.233176
3548,19.711111,0.000566,-0.500139,0.009300,-0.865895,72.622826,1039.380005,4848.620605,0.237435
3549,19.716667,0.001175,-0.500060,0.008670,-0.865947,76.058235,1039.325928,4850.971191,0.223867
3550,19.722222,0.001833,-0.500158,0.008010,-0.865895,79.448654,1039.221680,4853.329102,0.234191
3551,19.727778,0.002567,-0.500045,0.007403,-0.865964,82.829819,1039.057129,4855.681152,0.208245
3552,19.733333,0.003382,-0.500082,0.006732,-0.865945,86.204056,1038.859375,4858.032715,0.260252
3553,19.738889,0.004142,-0.499960,0.006271,-0.866016,89.636475,1038.626099,4860.363770,0.246254
3554,19.744444,0.004744,-0.500063,0.005706,-0.865957,93.028389,1038.373657,4862.701172,0.249051
3555,19.750000,0.005284,-0.500229,0.005279,-0.865861,96.414703,1038.078125,4864.999023,0.247082
3556,19.755556,0.005531,-0.500064,0.004930,-0.865957,99.796402,1037.741455,4867.297363,0.234204
3557,19.761111,0.005811,-0.500018,0.004710,-0.865983,103.194435,1037.370850,4869.598633,0.223342
3558,19.766667,0.005895,-0.500102,0.004543,-0.865934,106.587303,1036.998901,4871.890625,0.218913
3559,19.772222,0.005958,-0.500056,0.004336,-0.865962,110.011986,1036.596069,4874.200195,0.226498
3560,19.777778,0.006124,-0.500175,0.004193,-0.865893,113.392258,1036.158936,4876.472656,0.228091
3561,19.783333,0.006294,-0.500121,0.003962,-0.865924,116.759232,1035.724487,4878.729004,0.233544
3562,19.788889,0.006318,-0.500070,0.003884,-0.865953,120.160919,1035.269165,4880.997559,0.234082
3563,19.794444,0.006390,-0.500015,0.003833,-0.865985,123.538498,1034.801270,4883.251465,0.232734
3564,19.800000,0.006277,-0.500044,0.003762,-0.865969,126.931534,1034.307861,4885.500488,0.227353
3565,19.805556,0.006224,-0.499717,0.003632,-0.866159,130.346146,1033.817505,4887.725586,0.253309
3566,19.811111,0.006059,-0.499806,0.003552,-0.866109,133.717697,1033.290283,4889.960449,0.214332
3567,19.816667,0.006180,-0.499990,0.003473,-0.866002,137.083099,1032.759399,4892.204102,0.211723
3568,19.822222,0.006281,-0.499858,0.003416,-0.866078,140.457214,1032.220581,4894.406250,0.212356
3569,19.827778,0.006265,-0.499942,0.003396,-0.866030,143.824417,1031.654175,4896.601074,0.240360
3570,19.833333,0.006425,-0.499824,0.003155,-0.866098,147.239594,1031.042236,4898.820313,0.220471
3571,19.838889,0.006512,-0.499785,0.003088,-0.866120,150.621155,1030.409302,4901.008789,0.224079
3572,19.844444,0.006724,-0.499877,0.003021,-0.866065,154.007278,1029.760742,4903.198242,0.217419
3573,19.850000,0.006705,-0.499717,0.002911,-0.866158,157.410782,1029.102173,4905.381836,0.210474
3574,19.855556,0.006712,-0.499599,0.002945,-0.866226,160.784958,1028.408569,4907.562500,0.213884
3575,19.861111,0.006689,-0.499704,0.002721,-0.866166,164.151443,1027.696289,4909.719238,0.217532
3576,19.866667,0.006670,-0.499609,0.002717,-0.866221,167.536209,1026.921265,4911.882324,0.233252
3577,19.872222,0.006628,-0.499680,0.002690,-0.866181,170.912445,1026.136230,4914.021973,0.236943
3578,19.877778,0.006699,-0.499787,0.002682,-0.866118,174.272507,1025.301636,4916.157715,0.214431
3579,19.883333,0.006914,-0.499696,0.002493,-0.866170,177.667175,1024.416260,4918.305176,0.230946
3580,19.888889,0.006940,-0.499604,0.002497,-0.866223,181.061661,1023.507141,4920.441895,0.223248
3581,19.894444,0.006910,-0.499759,0.002361,-0.866134,184.393036,1022.558716,4922.573242,0.202812
3582,19.900000,0.006840,-0.499657,0.002383,-0.866193,187.784592,1021.578674,4924.687500,0.229927
3583,19.905556,0.006854,-0.499619,0.002239,-0.866215,191.163513,1020.562073,4926.815918,0.200493
3584,19.911111,0.006819,-0.499685,0.002097,-0.866178,194.516479,1019.524231,4928.916992,0.222133
3585,19.916667,0.006817,-0.499660,0.002068,-0.866193,197.886307,1018.429260,4931.008789,0.212291
3586,19.922222,0.006875,-0.499717,0.002058,-0.866159,201.255707,1017.300964,4933.104980,0.211294
3587,19.927778,0.006897,-0.499627,0.002140,-0.866211,204.651077,1016.115906,4935.197754,0.219328
3588,19.933333,0.006914,-0.499644,0.001917,-0.866201,208.010925,1014.936218,4937.288086,0.217471
3589,19.938889,0.006860,-0.499681,0.001878,-0.866180,211.395432,1013.726807,4939.356934,0.215739
3590,19.944444,0.006934,-0.499733,0.001731,-0.866150,214.738052,1012.478455,4941.437988,0.218960
3591,19.950000,0.006785,-0.499760,0.001638,-0.866136,218.091537,1011.247742,4943.470215,0.225477
3592,19.955556,0.006939,-0.499703,0.001666,-0.866167,221.479477,1009.972717,4945.534668,0.230101
3593,19.961111,0.007202,-0.499595,0.001505,-0.866228,224.849380,1008.690247,4947.586426,0.230898
3594,19.966667,0.007052,-0.499785,0.001286,-0.866120,228.176926,1007.432434,4949.620605,0.219310
3595,19.972222,0.006888,-0.499652,0.001263,-0.866198,231.549255,1006.192078,4951.662109,0.224023
3596,19.977778,0.007116,-0.499669,0.001198,-0.866187,234.910995,1004.937073,4953.684082,0.201918
3597,19.983333,0.007236,-0.499570,0.001121,-0.866243,238.258820,1003.718018,4955.704590,0.199959
3598,19.988889,0.007142,-0.499663,0.001013,-0.866190,241.607986,1002.494324,4957.734863,0.208257
3599,19.994444,0.007043,-0.499679,0.001025,-0.866181,244.960907,1001.314758,4959.720215,0.229309
3600,20.000000,0.007150,-0.499590,0.000904,-0.866232,248.324158,1000.133423,4961.721680,0.224429
3601,20.005556,0.007221,-0.499583,0.000893,-0.866235,251.664154,998.971252,4963.724609,0.219216
3602,20.011111,0.007219,-0.499597,0.000667,-0.866228,255.007690,997.851746,4965.697266,0.254361
3603,20.016667,0.007133,-0.499585,0.000652,-0.866236,258.360626,996.735718,4967.672852,0.232603
3604,20.022222,0.007289,-0.499648,0.000542,-0.866198,261.716492,995.630371,4969.638184,0.225927
3605,20.027778,0.007377,-0.499473,0.000597,-0.866298,265.051697,994.581909,4971.616699,0.237878
3606,20.033333,0.007318,-0.499528,0.000778,-0.866267,268.385895,993.509888,4973.569824,0.197742
3607,20.038889,0.007425,-0.499475,0.000825,-0.866296,271.718964,992.475586,4975.509766,0.225732
3608,20.044444,0.007305,-0.499452,0.000548,-0.866310,275.068207,991.463257,4977.458496,0.229351
3609,20.050000,0.007406,-0.499333,0.000314,-0.866379,278.430756,990.476318,4979.405762,0.215853
3610,20.055556,0.007598,-0.499316,0.000041,-0.866387,281.730164,989.498962,4981.345703,0.224020
3611,20.061111,0.007402,-0.499436,-0.000111,-0.866319,285.068726,988.559265,4983.269531,0.205401
3612,20.066667,0.007481,-0.499410,-0.000138,-0.866334,288.395752,987.659912,4985.199219,0.224534
3613,20.072222,0.007618,-0.499266,-0.000164,-0.866415,291.737671,986.746460,4987.080566,0.240160
3614,20.077778,0.007543,-0.499424,-0.000144,-0.866325,295.044373,985.877258,4989.010254,0.241815
3615,20.083333,0.007615,-0.499572,-0.000487,-0.866239,298.363586,985.029297,4990.910645,0.219753
3616,20.088889,0.007628,-0.499322,-0.000296,-0.866383,301.714935,984.176086,4992.797852,0.225755
3617,20.094444,0.007489,-0.499283,-0.000333,-0.866407,305.045593,983.375183,4994.663086,0.227589
3618,20.100000,0.007445,-0.499391,-0.000450,-0.866345,308.333588,982.583740,4996.558594,0.217351
3619,20.105556,0.007577,-0.499400,-0.000552,-0.866338,311.624298,981.819702,4998.416992,0.226088
3620,20.111111,0.007536,-0.499366,-0.000597,-0.866358,314.963959,981.086426,5000.302734,0.261281
3621,20.116667,0.007574,-0.499379,-0.000766,-0.866350,318.306854,980.397156,5002.163086,0.238466
3622,20.122222,0.007853,-0.499311,-0.000844,-0.866387,321.603546,979.698608,5003.996094,0.219671
3623,20.127778,0.007821,-0.499467,-0.000964,-0.866297,324.875305,979.043518,5005.841797,0.218613
3624,20.133333,0.007942,-0.499306,-0.001071,-0.866389,328.189728,978.401794,5007.704102,0.241373
3625,20.138889,0.008048,-0.499148,-0.001080,-0.866479,331.524750,977.799805,5009.520996,0.243140
3626,20.144444,0.007937,-0.499312,-0.001306,-0.866385,334.793854,977.248352,5011.347656,0.240517
3627,20.150000,0.007937,-0.499444,-0.001405,-0.866309,338.061676,976.676880,5013.189941,0.213774
3628,20.155556,0.008061,-0.499406,-0.001514,-0.866330,341.382568,976.134705,5014.998535,0.234845
3629,20.161111,0.008031,-0.499526,-0.001692,-0.866260,344.681915,975.652222,5016.810547,0.237184
3630,20.166667,0.008060,-0.499465,-0.001720,-0.866295,347.966888,975.174805,5018.611816,0.222159
3631,20.172222,0.008152,-0.499460,-0.001784,-0.866297,351.232513,974.702881,5020.434570,0.235451
3632,20.177778,0.007985,-0.499662,-0.001877,-0.866182,354.489563,974.295410,5022.201660,0.211313
3633,20.183333,0.008178,-0.499512,-0.002022,-0.866266,357.790131,973.887146,5023.995117,0.216039
3634,20.188889,0.008263,-0.499446,-0.001899,-0.866304,361.059448,973.491272,5025.785645,0.204697
3635,20.194444,0.008225,-0.499346,-0.001926,-0.866362,364.326813,973.163635,5027.550781,0.215706
3636,20.200000,0.008078,-0.499357,-0.002063,-0.866356,367.591125,972.915039,5029.306152,0.225797
3637,20.205556,0.008051,-0.499429,-0.002382,-0.866314,370.827576,972.723755,5031.057617,0.214564
3638,20.211111,0.008199,-0.499410,-0.002569,-0.866323,374.105957,972.644043,5032.823730,0.226005
3639,20.216667,0.008311,-0.499266,-0.002546,-0.866405,377.357361,972.700012,5034.587402,0.238594
3640,20.222222,0.008298,-0.499192,-0.002635,-0.866448,380.622467,972.918335,5036.338867,0.222091
3641,20.227778,0.008269,-0.499103,-0.002721,-0.866499,383.867493,973.358521,5038.046387,0.208970
3642,20.233333,0.008142,-0.499061,-0.002775,-0.866524,387.104523,974.053711,5039.773926,0.240050
3643,20.238889,0.008382,-0.499051,-0.002865,-0.866527,390.349152,975.022400,5041.488770,0.212461
3644,20.244444,0.008573,-0.498842,-0.002990,-0.866645,393.609955,976.335815,5043.207031,0.210038
3645,20.250000,0.008384,-0.499023,-0.003297,-0.866542,396.836456,978.035645,5044.875977,0.206108
3646,20.255556,0.008560,-0.498937,-0.003533,-0.866589,400.066315,980.106445,5046.553223,0.202145
3647,20.261111,0.008698,-0.498852,-0.003961,-0.866634,403.281189,982.631165,5048.250488,0.228304
3648,20.266667,0.008980,-0.498921,-0.004279,-0.866590,406.508759,985.649048,5049.943359,0.240289
3649,20.272222,0.009052,-0.498922,-0.004746,-0.866587,409.723816,989.175659,5051.602051,0.220824
3650,20.277778,0.009385,-0.498805,-0.005113,-0.866648,412.931366,993.226440,5053.280273,0.214224
3651,20.283333,0.009757,-0.498605,-0.005553,-0.866757,416.155670,997.817810,5054.902832,0.216489
3652,20.288889,0.010373,-0.498370,-0.005818,-0.866883,419.356964,1002.985107,5056.548340,0.218533
3653,20.294444,0.010773,-0.498576,-0.006392,-0.866755,422.533356,1008.786438,5058.165039,0.234618
3654,20.300000,0.011270,-0.498704,-0.006945,-0.866671,425.701935,1015.182617,5059.802246,0.222315
3655,20.305556,0.011853,-0.498883,-0.007579,-0.866555,428.845978,1022.237915,5061.413574,0.241540
3656,20.311111,0.012276,-0.499011,-0.007918,-0.866472,431.955383,1029.924072,5063.009766,0.235341
3657,20.316667,0.012930,-0.499199,-0.008539,-0.866349,435.089447,1038.295166,5064.628418,0.207070
3658,20.322222,0.013802,-0.499187,-0.009082,-0.866337,438.195251,1047.332031,5066.177246,0.205448
3659,20.327778,0.014544,-0.499201,-0.009503,-0.866312,441.253693,1057.075562,5067.750000,0.222932
3660,20.333333,0.015496,-0.499022,-0.009952,-0.866393,444.340210,1067.485718,5069.305664,0.228596
3661,20.338889,0.016228,-0.499151,-0.010491,-0.866300,447.377045,1078.620361,5070.838379,0.210482
3662,20.344444,0.016932,-0.499267,-0.011272,-0.866210,450.338684,1090.480713,5072.345215,0.224577
3663,20.350000,0.017533,-0.499087,-0.011779,-0.866295,453.294586,1103.037598,5073.817383,0.228844
3664,20.355556,0.018309,-0.499015,-0.012315,-0.866312,456.258240,1116.311401,5075.325195,0.221253
3665,20.361111,0.018969,-0.498986,-0.012830,-0.866307,459.152405,1130.344604,5076.768555,0.214261
3666,20.366667,0.019915,-0.498704,-0.013368,-0.866440,462.001099,1145.030151,5078.189453,0.216284
3667,20.372222,0.020688,-0.498726,-0.013871,-0.866402,464.814514,1160.479004,5079.617676,0.222543
3668,20.377778,0.021566,-0.498493,-0.014429,-0.866505,467.602020,1176.638672,5081.000488,0.188527
3669,20.383333,0.022108,-0.498531,-0.015259,-0.866456,470.353729,1193.512695,5082.369141,0.176809
3670,20.388889,0.022956,-0.498598,-0.016007,-0.866381,473.009430,1211.128906,5083.717773,0.204495
3671,20.394444,0.023812,-0.498562,-0.016446,-0.866371,475.668152,1229.441406,5085.070313,0.175694
3672,20.400000,0.024927,-0.498429,-0.017053,-0.866405,478.276062,1248.446777,5086.360352,0.193229
3673,20.405556,0.025949,-0.498222,-0.017620,-0.866482,480.874268,1268.182007,5087.633301,0.192207
3674,20.411111,0.026721,-0.498378,-0.018275,-0.866355,483.364899,1288.639038,5088.865723,0.189727
3675,20.416667,0.027568,-0.498180,-0.019065,-0.866425,485.837677,1309.767944,5090.101563,0.181445
3676,20.422222,0.028748,-0.498315,-0.019978,-0.866289,488.225128,1331.592896,5091.287109,0.190879
3677,20.427778,0.030464,-0.498264,-0.020806,-0.866240,490.602264,1354.074951,5092.480469,0.207624
3678,20.433333,0.032140,-0.498278,-0.021651,-0.866151,492.888550,1377.225586,5093.610840,0.207573
3679,20.438889,0.034196,-0.498127,-0.022591,-0.866135,495.154022,1400.975464,5094.728516,0.204476
3680,20.444444,0.036015,-0.498367,-0.023755,-0.865892,497.377686,1425.379028,5095.809082,0.196348
3681,20.450000,0.038059,-0.498253,-0.025055,-0.865834,499.519653,1450.316040,5096.834961,0.195096
3682,20.455556,0.040160,-0.498279,-0.026869,-0.865669,501.543945,1475.777588,5097.817871,0.193290
3683,20.461111,0.043030,-0.498161,-0.028580,-0.865545,503.558868,1501.665039,5098.795898,0.192906
