Format Version,1.23,Take Name,FlacoLOS5s_withGoPro_003,Take Notes,,Capture Frame Rate,180.000000,Export Frame Rate,180.000000,Capture Start Time,2018-11-07 11.49.20.540 AM,Total Frames in Take,35281,Total Exported Frames,35281,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
159,0.883333,0.000847,-0.026153,-0.005421,-0.999643,7.430758,46.083092,-17.234159,0.299950
160,0.888889,0.001127,-0.025027,-0.006399,-0.999666,7.408132,46.015148,-17.360043,0.415122
161,0.894444,0.001397,-0.025014,-0.006466,-0.999665,7.413829,46.074211,-17.331987,0.365051
162,0.900000,0.001071,-0.025405,-0.006355,-0.999657,7.462563,46.017658,-17.302145,0.387050
163,0.905556,0.001393,-0.025121,-0.006247,-0.999664,7.425762,46.019707,-17.299374,0.469849
164,0.911111,0.001145,-0.026054,-0.005134,-0.999647,7.412225,46.086479,-17.241236,0.236750
165,0.916667,0.000989,-0.025126,-0.006705,-0.999661,7.432530,46.050392,-17.304216,0.330788
166,0.922222,0.001353,-0.025012,-0.006605,-0.999664,7.438515,46.050362,-17.329567,0.343310
167,0.927778,0.001545,-0.025208,-0.006157,-0.999662,7.428016,46.057911,-17.308128,0.309857
168,0.933333,0.001141,-0.025362,-0.006527,-0.999656,7.479938,45.994610,-17.325794,0.361800
169,0.938889,0.000802,-0.026185,-0.005411,-0.999642,7.432837,46.097359,-17.252735,0.283740
170,0.944444,0.001184,-0.025248,-0.006381,-0.999660,7.426049,46.128883,-17.314058,0.354126
171,0.950000,0.000899,-0.025346,-0.006633,-0.999656,7.471270,46.016861,-17.330811,0.440915
172,0.955556,0.001172,-0.025356,-0.006344,-0.999658,7.457497,46.064774,-17.308708,0.343772
173,0.961111,0.001517,-0.025087,-0.006330,-0.999664,7.428332,46.062340,-17.314730,0.321863
174,0.966667,0.000466,-0.026424,-0.005402,-0.999636,7.452403,45.990772,-17.237703,0.264928
175,0.972222,0.001109,-0.025403,-0.006093,-0.999658,7.430223,46.012489,-17.312529,0.361510
176,0.977778,0.001594,-0.024926,-0.006370,-0.999668,7.398836,46.047066,-17.286211,0.359272
177,0.983333,0.001553,-0.025346,-0.006293,-0.999658,7.436396,46.045544,-17.264929,0.322630
178,0.988889,0.001465,-0.025127,-0.006267,-0.999664,7.432174,46.020405,-17.319128,0.373537
179,0.994444,0.001110,-0.026012,-0.005291,-0.999647,7.403239,46.120617,-17.239323,0.283115
180,1.000000,0.001309,-0.025199,-0.006125,-0.999663,7.411904,46.058498,-17.337578,0.516750
181,1.005556,0.001365,-0.024778,-0.006473,-0.999671,7.371455,46.061806,-17.355604,0.273347
182,1.011111,0.001486,-0.025196,-0.006332,-0.999661,7.419072,46.078995,-17.317913,0.277249
183,1.016667,0.001627,-0.025276,-0.006455,-0.999658,7.441442,46.087013,-17.268208,0.467683
184,1.022222,0.001153,-0.025760,-0.005287,-0.999654,7.380740,46.110012,-17.250650,0.249716
185,1.027778,0.001436,-0.025146,-0.006440,-0.999662,7.416795,46.141899,-17.299568,0.363273
186,1.033333,0.001624,-0.025267,-0.006493,-0.999658,7.428092,46.112926,-17.270752,0.426715
187,1.038889,0.001440,-0.025031,-0.006565,-0.999664,7.410958,46.144390,-17.303679,0.306077
188,1.044444,0.001637,-0.025120,-0.006425,-0.999663,7.433710,46.106007,-17.291035,0.426260
189,1.050000,0.001079,-0.025898,-0.005373,-0.999650,7.405390,46.107777,-17.210958,0.329139
190,1.055556,0.001433,-0.025105,-0.006190,-0.999665,7.397953,46.061859,-17.296770,0.299051
191,1.061111,0.001672,-0.025426,-0.006231,-0.999656,7.440482,46.081497,-17.277382,0.468736
192,1.066667,0.001389,-0.025412,-0.006355,-0.999656,7.440852,46.053055,-17.294418,0.260366
193,1.072222,0.001502,-0.025061,-0.006338,-0.999665,7.419538,46.075993,-17.335230,0.408776
194,1.077778,0.000939,-0.025996,-0.005577,-0.999646,7.428535,46.101116,-17.257267,0.291151
195,1.083333,0.001278,-0.025355,-0.006297,-0.999658,7.443935,46.052994,-17.325531,0.342769
196,1.088889,0.001429,-0.025072,-0.006350,-0.999665,7.423347,46.075836,-17.323092,0.375628
197,1.094444,0.001050,-0.025337,-0.006585,-0.999657,7.465887,46.078484,-17.306112,0.327634
198,1.100000,0.001217,-0.025129,-0.006576,-0.999662,7.449699,46.063908,-17.333513,0.400258
199,1.105556,0.001350,-0.025270,-0.006163,-0.999661,7.432643,46.070007,-17.295412,0.282096
200,1.111111,0.001042,-0.025242,-0.006866,-0.999657,7.467416,46.024651,-17.315563,0.324065
201,1.116667,0.000804,-0.026305,-0.005245,-0.999640,7.428491,46.101723,-17.242987,0.286142
202,1.122222,0.001275,-0.025665,-0.005944,-0.999652,7.410365,46.057419,-17.280521,0.293503
203,1.127778,0.001110,-0.025533,-0.006477,-0.999652,7.473379,45.993874,-17.327316,0.364443
204,1.133333,0.001324,-0.025561,-0.006204,-0.999653,7.446461,46.021000,-17.313683,0.317000
205,1.138889,0.001457,-0.025192,-0.006496,-0.999660,7.417148,46.048325,-17.314976,0.301662
206,1.144444,0.000885,-0.026362,-0.005360,-0.999638,7.445103,46.054943,-17.246252,0.255729
207,1.150000,0.001263,-0.025541,-0.006295,-0.999653,7.428963,46.047306,-17.294676,0.313563
208,1.155556,0.001466,-0.025158,-0.006432,-0.999662,7.422642,46.088566,-17.321436,0.381989
209,1.161111,0.001497,-0.025194,-0.006326,-0.999661,7.427578,46.052692,-17.261030,0.343584
210,1.166667,0.001444,-0.025174,-0.006513,-0.999661,7.439445,46.072193,-17.310795,0.383514
211,1.172222,0.001496,-0.025124,-0.006196,-0.999664,7.408216,46.088326,-17.309662,0.367132
212,1.177778,0.001633,-0.025184,-0.006737,-0.999659,7.442874,46.149902,-17.268887,0.415015
213,1.183333,0.001058,-0.026047,-0.005670,-0.999644,7.409956,46.125011,-17.225691,0.272570
214,1.188889,0.001436,-0.025142,-0.006335,-0.999663,7.397614,46.110462,-17.298264,0.369313
215,1.194444,0.001649,-0.025216,-0.006484,-0.999660,7.437276,46.114124,-17.270592,0.433567
216,1.200000,0.001476,-0.025199,-0.006506,-0.999660,7.426062,46.069157,-17.282423,0.287193
217,1.205556,0.001607,-0.024939,-0.006412,-0.999667,7.406726,46.090176,-17.318129,0.362034
218,1.211111,0.001685,-0.025403,-0.006194,-0.999657,7.418043,46.068764,-17.264999,0.315875
219,1.216667,0.001651,-0.025183,-0.006459,-0.999661,7.435922,46.095562,-17.286749,0.411396
220,1.222222,0.001104,-0.025909,-0.005143,-0.999650,7.367172,46.118931,-17.245939,0.323532
221,1.227778,0.001422,-0.024829,-0.006595,-0.999669,7.404725,46.139385,-17.347492,0.465997
